"","names","allpos","pval"
"1273","umc1228",2783.4,0.679677077850989
"1274","IDP462",2783.52,0.43155032809449
"1275","mmp174",2790.4,0.233636371242914
"1276","bx4",2797.5,0.770176397083367
"1277","gpm741a",2801.56,0.000812779374033235
"1278","cyp5",2806.6,0.21349370936094
"1279","gpm521b",2822.79,0.535669494168887
"1280","IDP1659",2829.72,0.655973021026358
"1281","IDP483",2831.51,0.77168016980805
"1282","gpm848b",2836.95,0.00695132510444951
"1283","umc1757",2841,0.0069923353256246
"1284","IDP3934",2846.33,0.0142793166128833
"1285","IDP2397",2859,0.0124481089233608
"1286","IDP2484",2859.32,0.0129036969980557
"1287","IDP85",2872.45,0.00177512661330259
"1288","gpm549",2878.06,0.0242264196660644
"1289","gpm480",2881.19,0.0079403134669469
"1290","gpm909a",2882.37,0.0386360925036434
"1291","psr144b",2890.1,0.0538117832121732
"1292","gpm574a",2891.79,0.103530632432712
"1293","chr117c",2894.1,0.210937237016365
"1294","umc87a",2894.11,0.273659968414815
"1295","umc31a",2895.11,0.322319976379181
"1296","bnlg1126",2895.31,0.552264513116879
"1297","gpm335",2900.32,0.0592694140562247
"1298","gpm880e",2900.59,0.00627477978759849
"1299","gpm523",2900.91,0.0143417101586223
"1300","umc2082",2901.61,0.00937168133274657
"1301","gpm861b",2903.16,0.00770545653254506
"1302","csu235",2903.41,0.000264690539355961
"1303","gpm147",2905.29,0.000406058406170362
"1304","adh2",2907.11,0.152260326592605
"1305","rz53b",2907.21,0.197066233931661
"1306","IDP2387",2907.76,0.878952854854278
"1307","IDP1499",2909.6,0.751066487219331
"1308","AY110253",2912.91,0.829354371713136
"1309","umc2281",2918.61,0.746684308235764
"1310","umc2280",2918.81,0.356475634129901
"1311","AY110573",2923.91,0.715441100669787
"1312","gpm580a",2924.66,0.313155114990043
"1313","umc2176",2934.61,0.00071584258077062
"1314","umc1902",2941.41,0.00230293505459922
"1315","IDP478",2941.42,0.0108225799396506
"1316","mmp111",2949.11,0.192899857212654
"1317","gpm367a",2953.47,0.010522704591425
"1318","umc2039",2956.41,0.219463959358175
"1319","IDP388",2960.31,0.220264749603656
"1320","gpm817",2963.8,0.0577349904782538
"1321","wip2",2965.01,0.212215072905947
"1322","gpm761b",2968.3,0.00553249623393381
"1323","bnl8.45c",2977.57,1.15319486326815e-06
"1324","gpm415b",2978.5,1.33162798565678e-08
"1325","umc1117",2978.51,4.17753787118613e-09
"1326","lim415",2983.61,4.4577119773237e-11
"1327","IDP454",2984.03,1.49153578377081e-10
"1328","umc1963",2985.71,2.23104867913548e-11
"1329","jpsb527b",2990.41,2.38000508190339e-10
"1330","zp1",2992.21,6.30478003138535e-09
"1331","mmc0471a",2992.22,4.83919226912377e-09
"1332","bnlg490",2997.82,1.33962840820345e-11
"1333","gpm145c",3004.28,9.97513183165211e-12
"1334","gpm174b",3004.67,1.82132087189757e-12
"1335","gpm287a",3005.37,9.78935488227251e-10
"1336","agrr301",3005.52,1.26455959370553e-07
"1337","gpm50b",3007.66,9.85271371156671e-08
"1338","gpm325d",3010.81,2.92150374566758e-05
"1339","gpm888",3010.82,0.000140596260221115
"1340","umc2061",3010.83,0.000114552258524525
"1341","gpc1",3014.03,1.04842598436239e-06
"1342","umc2282",3014.93,2.05279336973341e-07
"1343","IDP625",3018.63,1.47103459857689e-07
"1344","IDP68",3019.79,5.70623144158233e-05
"1345","AY107128",3022.41,6.58356638166824e-05
"1346","bnlg1217",3025.13,2.78825800059668e-06
"1347","IDP476",3026.11,4.35975036250369e-06
"1348","gpm155",3027.44,1.01402633073677e-05
"1349","bnlg1265",3028.43,6.71516896699753e-06
"1350","umc1303",3030.33,2.00590168070169e-05
"1351","IDP3983",3030.61,0.000384871826103694
"1352","IDP355",3030.83,3.48527711035995e-06
"1353","umc1964",3031.43,7.14707422810879e-06
"1354","gpm800a",3033.3,7.90331747736461e-05
"1355","AY110290",3034.73,0.000889853122599593
"1356","psr152b",3037.83,0.0073599700779281
"1357","mmp125",3043.33,0.0222784912624912
"1358","gpm130",3043.91,0.336170941395292
"1359","umc1031",3046.03,0.242803557637765
"1360","umc42a",3048.43,0.0944488695078844
"1361","chr112a",3048.74,0.305993572831837
"1362","isu61d",3051.33,0.753005644219376
"1363","jpsb67",3052.43,0.775387556861568
"1364","bnl15.45",3052.93,0.741938191102927
"1365","umc1953",3054.33,0.490203639002323
"1366","umc2283",3054.43,0.63414508283898
"1367","IDP857",3054.99,0.88802148579101
"1368","IDP2574",3055.01,0.734690408634307
"1369","IDP636",3055.03,0.232590054727639
"1370","IDP2425",3055.04,0.381691428750636
"1371","IDP240",3055.05,0.229302236526986
"1372","IDP642",3055.07,0.250564381463519
"1373","IDP161",3055.08,0.347775464662977
"1374","gpm514a",3055.21,0.327643321604813
"1375","umc1511",3055.25,0.132348286289989
"1376","psr128",3057.45,0.0911531831846916
"1377","umc1791",3058.15,0.473459850208221
"1378","mmp190",3058.45,0.171965571797549
"1379","gpm684",3058.93,0.0919790877644541
"1380","mmp140",3058.95,0.237127223417627
"1381","bnlg1755",3059.95,0.300327457535064
"1382","mmp45",3060.25,0.00748851503496095
"1383","gpm425b",3061.14,0.00342656033859257
"1384","gpm571",3061.69,0.00180062565111805
"1385","gpm706c",3061.7,0.00917265857227356
"1386","gpm258",3061.89,0.00623215997377791
"1387","umc1142",3062.56,0.000611684841856364
"1388","gpm26a",3063.54,4.24101994411785e-07
"1389","AY105043",3064.36,1.4096779857864e-06
"1390","umc1702",3065.26,2.14668211814262e-05
"1391","mmp155",3065.56,0.000275802065816455
"1392","mmp149a",3066.46,0.000299332472581737
"1393","mmp86",3067.46,0.00127961448269409
"1394","nfd104e",3068.37,0.000433778446397803
"1395","IDP326",3073.64,0.000547549300326744
"1396","nfa104",3074.96,3.34126333908502e-05
"1397","gpm117b",3077.52,0.000701976771387058
"1398","AY110562",3080.46,0.000521094073924089
"1399","AY110355",3086.56,0.00842763055491824
"1400","IDP2421",3089.66,0.000197938158217892
"1401","IDP2356",3089.68,0.00112011188629135
"1402","mmc0371",3091.36,0.0126128335816754
"1403","umc2284",3092.46,0.012672151038813
"1404","umc1945",3093.26,0.0173608534915484
"1405","gpm168b",3094.97,0.00295562313489295
"1406","mmp74",3095.26,0.0128599471134722
"1407","IDP554",3095.47,0.0185540018408475
"1408","gpm527a",3095.57,0.0110451321626659
"1409","IDP1676",3104.17,0.00406569579591709
"1410","IDP2418",3104.96,0.0574787346762685
"1411","gpm563b",3106.81,0.0625122659204737
"1412","nfd105",3108.43,0.00422441501668536
"1413","gpm936a",3109.13,0.0112500196778961
"1414","umc2027",3109.86,0.0171039943748884
"1415","gpm265",3110.12,0.0234150267499543
"1416","IDP852",3113.65,0.00979748109432832
"1417","mmp97",3114.56,0.00206755933125446
"1418","gpm458",3121.77,0.00844265262025312
"1419","gpm654",3122.18,0.00383712477182085
"1420","AY110310",3122.46,0.000250090095091138
"1421","mpik3",3127.26,0.0104255093424501
"1422","IDP1667",3129.8,0.0401570931871894
"1423","IDP2466",3131.26,0.0614276522720717
"1424","IDP1943",3133.76,0.00459253845785024
"1425","IDP1684",3133.77,0.006346045683289
"1426","IDP2349",3135.98,0.000347758756124139
"1427","IDP600",3138.76,0.0288918568243823
"1428","IDP308",3139.55,0.0907250144529419
"1429","IDP851",3140.9,0.356708579369297
"1430","gpm366",3146.69,0.0571473577691037
"1431","gpm903b",3149.47,0.115177078050522
"1432","bnlg2291",3152.27,0.530642431586023
"1433","bnlg1137",3152.47,0.717923691398949
"1434","gsy289b",3159.18,0.134012501040847
"1435","gpm117c",3160.82,0.106631929673746
"1436","IDP3905",3166.72,0.251435977915403
"1437","umc104a",3168.77,0.0025850196553675
"1438","mmp147",3170.87,0.00283635443574315
"1439","umc2038",3171.37,1.39996293446742e-05
"1440","umc19",3174.27,0.000141060721790209
"1441","IDP1671",3181.68,0.0356310135427499
"1442","IDP1421",3182.89,0.0894405174690353
"1443","bnlg1189",3188.07,0.0225072398450537
"1444","bnl5.24b",3190.27,0.00244009653477717
"1445","asg33",3197.57,0.735318298442939
"1446","gpm108a",3199.89,0.535615152587975
"1447","umc1775",3203.27,0.783283443934452
"1448","IDP1980",3206.13,0.219359037342112
"1449","umc1667",3209.47,0.155095257348706
"1450","AY109534",3212.17,1.07235442351472e-05
"1451","umc1808",3212.97,0.001498740457758
"1452","mmp3",3215.97,0.000473147551790065
"1453","gpm874a",3216.75,1.86838491593733e-05
"1454","asg27a",3218.17,3.85693752660288e-05
"1455","umc1476",3222.17,0.0016197796455345
"1456","bnlg1444",3222.57,0.00346642254967289
"1457","gol1",3223.37,0.000318615867781591
"1458","gpm433",3224.37,0.000755153059516123
"1459","bnl7.65",3224.87,0.000232267358722393
"1460","bnl10.05",3226.17,2.35140759937691e-05
"1461","bnlg2244",3227.17,8.07260918411767e-06
"1462","umc1899",3230.67,4.85383438530995e-06
"1463","gpm466a",3233.68,7.93117137320998e-06
"1464","umc158",3233.97,7.00873083728792e-05
"1465","gpm805a",3234.08,3.58746889539407e-06
"1466","bnlg2162",3235.77,0.000220922274002056
"1467","mmp70",3236.07,0.00098357518036829
"1468","IDP1991",3238.96,7.71630759355268e-06
"1469","IDP100",3240.77,3.56692752352394e-05
"1470","gpm39",3245.32,4.38040303886167e-05
"1471","AY112127",3247.77,3.76765571381554e-05
"1472","IDP188",3248.52,1.72518788310594e-06
"1473","ufg23",3259.97,7.19156253188302e-05
"1474","IDP276",3266.07,3.39398922049039e-05
"1475","AY110631",3270.07,0.000103245647923189
"1476","umc2285",3274.97,0.000607696819192038
"1477","npi270",3276.67,0.00171647800675734
"1478","ssu1",3282.17,0.326915771063189
"1479","gpm867",3282.86,0.623354880267674
"1480","gpm307c",3284.17,0.155775771609544
"1481","npi444",3284.18,0.130540088803607
"1482","umc15a",3285.88,0.118484464388677
"1483","gpm772a",3287.8,0.1593050368036
"1484","gpm484b",3290.11,0.283235551153033
"1485","umc2187a",3291.78,0.0911066076317446
"1486","umc1842",3294.88,0.0407836912948717
"1487","AY109980",3295.48,0.0660041597127389
"1488","umc1132",3295.58,0.0317283349107816
"1489","mbd121",3295.8,0.0235148907735491
"1490","AY105971",3296.38,0.111678245642338
"1491","AY110989",3296.98,0.0786894532769021
"1492","IDP867",3298.6,0.0285620497482966
"1493","IDP307",3298.82,0.000396365954832723
"1494","rz596b",3299.08,0.0025674222108647
"1495","IDP324",3309.75,0.000497634124869695
"1496","mmp178",3311.08,0.000116742143074666
"1497","umc2286",3313.78,0.000118070502082679
"1498","umc2188",3314.18,0.00165285951414185
"1499","umc52a",3319.08,0.0215952393844906
"1500","AY110170",3321.58,0.0118259409124042
"1501","IDP2357",3323.45,0.0142056899881173
"1502","IDP113",3328.76,0.0329986016620047
"1503","IDP4063",3330.71,0.571054029910314
"1504","IDP513",3331.05,0.335685341861639
"1505","gpm816",3333.06,0.689169000937358
"1506","gpm449b",3333.2,0.798541788127424
"1507","gpm609",3333.54,0.663776174923699
"1508","gpm276b",3339.42,0.239555083802196
"1509","IDP1422",3339.88,0.745822526662412
"1510","php10025",3339.89,0.648140784706715
"1511","gpm353",3340.12,0.30743275560668
"1512","AY111962",3342.26,0.178965222492959
"1513","nfd107",3344.28,0.0417319973850055
"1514","gpm611",3345.71,0.000228907856502647
"1515","IDP210",3348.31,0.0803463792388767
"1516","IDP1621",3349.81,0.011974844658267
"1517","umc1854",3355.79,0.0068102062870079
"1518","mmp24",3358.69,0.0844280758931778
"1519","gpm321b",3358.77,0.231802309999027
"1520","mmp134",3359.59,0.134315061089023
"1521","npi449b",3361.69,0.123751621318276
"1522","gpm602b",3361.74,0.542574554565101
"1523","umc1650",3362.19,0.821354695401537
"1524","IDP28",3362.29,0.660459958504704
"1525","umc1803",3362.3,0.634100733816313
"1526","asg22",3363.4,0.766217061693706
"1527","AY107200",3368.34,0.797123916116176
"1528","AY109933",3373.1,0.0238253366213099
"1529","IDP3866",3376.04,0.706706387938199
"1530","IDP1949",3376.05,0.792020838351599
"1531","AY110064",3376.81,0.773981707292785
"1532","umc2287",3379.51,0.514507035188241
"1533","chb102",3380.17,0.184651568026797
"1534","mbd116",3383.2,0.0163239807089725
"1535","gpm296a",3390.86,0.0337951108484813
"1536","gpm450a",3391.76,0.0202596804266736
"1537","gpm363e",3394.07,0.422484453739834
"1538","AY110231",3395.31,0.255630996989349
"1539","sbp2",3404.41,2.11259146354337e-06
"1540","bnlg1565",3405.81,7.80680469159023e-08
"1541","gpm875",3409.69,6.58412173892842e-07
"1542","npi593a",3411.81,4.06802619590252e-06
"1543","AY107910",3411.82,4.82980493032859e-06
"1544","umc1101",3415.11,6.02827729734301e-06
"1545","umc2046",3417.11,9.62680329308352e-06
"1546","IDP414",3424.52,0.000185294088483001
"1547","IDP4019",3427.21,0.0704455434510768
"1548","bnlg589",3430.31,0.0425513374850897
"1549","umc1532",3432.01,0.329289923169835
"1550","gpm803b",3435.09,0.210136108127745
"1551","gpm924c",3436.59,0.346362207149871
"1552","IDP1459",3441.3,0.0208443163799671
"1553","umc2011",3442.84,0.0331671179936696
"1554","gpm350b",3445.42,0.0266838960065295
"1555","gpm665b",3446.67,0.338648896403904
"1556","lim471a",3448.81,0.0986625675234686
"1557","gpm167a",3451.22,0.00791158175899531
"1558","IDP688",3453.43,0.111737328154489
"1559","IDP3816",3454.7,0.0688204898505342
"1560","asg41",3455.61,0.0519483359591754
"1561","gpm629b",3457.08,0.222844608098781
"1562","umc1180",3459.01,0.0499326900852127
"1563","gpm87a",3460.83,0.104509095498444
"1564","AY109668",3462.31,0.121029959737068
"1565","gpm663b",3463.66,0.0232135491715711
"1566","gpm122",3465.99,0.0225085629865854
"1567","AY109859",3468.61,0.00700023799732685
"1568","IDP3969",3475.41,0.00043495778292113
"1569","AY109611",3475.61,0.0416628488831685
"1570","hon106b",3482.06,2.42672117234388e-06
"1571","AY111822",3484.57,3.10958696370101e-06
"1572","gpm597",3485.71,3.507914542622e-06
"1573","umc169a",3488.61,3.25177084481432e-07
"1574","gpm182",3488.68,3.25835453063306e-07
"1575","cat3",3491.71,4.9805861879193e-08
"1576","bip2",3497.91,1.20711590723133e-08
"1577","umc1649",3499.41,7.08722184499244e-05
"1578","IDP342",3500.81,0.000270157458878928
"1579","gpm247b",3500.92,0.000240087994022975
"1580","IDP155",3502.92,0.0003272730963505
"1581","umc1707",3508.41,3.46183535171463e-08
"1582","gpm566b",3509.24,1.25774395156597e-05
"1583","bnlg1890",3510.31,4.98975762193155e-05
"1584","AI676903",3515,0.0151161526171892
"1585","AY110625",3525.7,0.105161269587961
"1586","AY109758",3532.1,0.16477315682789
"1587","ufg36",3535.8,0.144545475613881
"1588","gpm434b",3537.7,0.42119716258387
"1589","IDP1658",3538.44,0.587382261604298
"1590","IDP1619",3538.48,0.133858972068926
"1591","csu1087",3539.5,0.64410581347336
"1592","umc1423",3545,0.761954715102609
"1593","umc1445",3552.6,0.439745763835969
"1594","gpm548b",3553.27,0.120223812252462
"1595","umc2022",3554.4,0.0487603352256945
"1596","mmp6",3557.4,0.0175199745839684
"1597","IDP440",3557.7,0.0151607051166044
"1598","IDP3935",3559.57,0.242394748156456
"1599","IDP122",3559.9,0.627632151098638
"1600","bnl8.33",3561.8,0.0752404666247306
"1601","bnlg1006",3562.5,0.157970875652901
"1602","gpm666a",3566.23,0.00135717063540353
"1603","IDP2557",3566.94,0.179564355879948
"1604","umc86b",3567.8,0.126794712665594
"1605","gpm111",3567.86,0.345593970973121
"1606","gpm707",3581.33,0.290204288412461
"1607","umc1260",3583.1,0.379669235223493
"1608","sca1",3583.5,0.780611985994654
"1609","npi409a",3584.5,0.859889822147945
"1610","umc1679",3586.5,0.628027559956877
"1611","gpm449a",3586.62,0.502736786046008
"1612","umc1523",3586.9,0.453405864406934
"1613","IDP1638",3587.74,0.200750641144831
"1614","IDP321",3587.95,0.31236564085316
"1615","IDP1956",3588.05,0.25451627781378
"1616","mmp43",3588.3,0.77177274537087
"1617","IDP532",3588.38,0.810998863480274
"1618","gpm315a",3588.4,0.551521255924277
"1619","gpm217b",3588.41,0.182654405887677
"1620","IDP69",3589.07,0.393434923596149
"1621","bnl7.21c",3589.41,0.635237704131983
"1622","jpsb239a",3598.71,0.07209045098796
"1623","lim407",3600.11,0.354976206790034
"1624","IDP2588",3604.15,0.851402793604163
"1625","AY109733",3605.21,0.498296824947199
"1626","IDP265",3615.82,0.713023638335261
"1627","gpm610b",3617.92,0.0542824491611765
"1628","IDP150",3624.75,0.69588522226093
"1629","gpm921a",3625.56,0.601400283107578
"1630","gpm921b",3627.17,0.640724495023557
"1631","IDP2389",3631.85,0.0010586193662766
"1632","gpm160",3634.38,0.0237403572275604
"1633","umc2036",3639.71,0.0593668444607415
"1634","hxa102a",3643.37,0.0327124597835324
"1635","npi282a",3644.31,0.0595036640048225
"1636","IDP3830",3649.37,0.30009201180573
"1637","gpm394b",3653.57,0.0711530484063227
"1638","gpm693",3661,0.626467115686748
"1639","gpm287b",3661.13,0.64204027059471
"1640","asg73",3664.71,0.377939405969247
"1641","gpm801b",3665.43,0.322863241454473
"1642","bnlg565",3665.91,0.602417786673445
"1643","gpm359b",3666.79,0.818232391294131
"1644","bcd808d",3667.01,0.660572330855291
"1645","IDP3938",3667.61,0.502067587224507
"1646","psr922a",3668.81,0.799433987599488
"1647","chb101a",3668.87,0.752915875781884
"1648","umc1587",3671.91,0.466054198670174
"1649","gpm218b",3673.45,0.867826687207614
"1650","IDP684",3680.52,0.949115795377573
"1651","IDP3902",3683.29,0.331184665473187
"1652","IDP514",3693.07,0.436782555122239
"1653","ufg27",3694.31,0.52476044446237
"1654","mmp130",3694.61,0.496963817478561
"1655","gpm283c",3697.97,0.152470162587312
"1656","IDP222",3700.26,0.177620244077988
"1657","gpm678",3700.82,0.654874056118316
"1658","ago108",3701.44,0.0804190985853347
"1659","AY110835",3701.54,0.0852146368854387
"1660","bnlg1879",3704.81,0.0575105975318264
"1661","ufg25",3705.91,0.199673160066358
"1662","IDP337",3714.82,0.00117764918722862
"1663","IDP681",3717.44,4.71889878876919e-05
"1664","gpm404a",3717.81,0.00836741150343234
"1665","csu164b",3718.31,0.00226765389270056
"1666","mbd109",3723.39,0.0020364687340102
"1667","gpm56a",3724.53,0.0170710423788599
"1668","umc1686",3725.31,0.0651140063420641
"1669","IDP322",3726.41,0.0897254851828493
"1670","mmp112",3727.71,0.0430118985647666
"1671","cdo795b",3729.51,0.0130602510547347
"1672","IDP2380",3730.61,0.14267283051573
"1673","bnlg1046",3731.31,0.109313981073066
"1674","bnl7.56",3734.21,0.241346388993156
"1675","gpm615",3735.58,0.125734948074844
"1676","csu340",3737.51,0.297075734956119
"1677","gpm261",3741.77,0.543702026602432
"1678","psr544",3742.21,0.497712011563239
"1679","bcd207b",3744.01,0.612494047141109
"1680","gpm148",3744.54,0.654971058482631
"1681","mmp180",3744.91,0.535055532363971
"1682","mmc0351",3745.41,0.606019489836459
"1683","umc2035",3746.01,0.378068774759246
"1684","AY111142",3750.61,0.0710406102761784
"1685","gpm406b",3751.89,0.00740115986229062
"1686","cdo98a",3754.61,0.00134192941578459
"1687","umc1705",3755.81,0.0126553426763779
"1688","bnl5.02a",3756.21,0.00387704129125654
"1689","IDP2438",3759.89,0.00124607678310573
"1690","umc1557a",3760.11,0.00016328656834963
"1691","umc2294",3760.51,1.06162879420779e-06
"1692","hag101",3761.03,1.48947351966688e-05
"1693","gpm564",3761.15,2.09633517962438e-05
"1694","IDP486",3761.91,1.613232984643e-06
"1695","IDP1660",3765.06,7.50915080016679e-06
"1696","AY109606",3765.31,0.000138871372128979
"1697","gpm835b",3766.91,0.000952781422583926
"1698","gpm79d",3767.17,0.000295731010512612
"1699","gpm227a",3767.69,0.000152938992073914
"1700","lim175",3769.01,0.00012791805574075
"1701","gpm323",3769.8,7.61520914209779e-05
"1702","gpm753h",3770.11,0.000159813545823617
"1703","crd101",3770.12,0.000258681039603803
"1704","IDP1451",3773.09,0.000527089153450899
"1705","umc1315",3775.22,0.00111394364184669
"1706","gpm157",3778.14,0.017901725498833
"1707","gpm732b",3780.12,0.012461654769377
"1708","bnl6.10",3781.32,0.00427933700591576
"1709","umc2296",3782.52,0.00113880443841186
"1710","umc1935",3782.72,0.000978122059938635
"1711","mmp8",3784.12,0.00225018489754403
"1712","IDP3908",3784.18,0.00907018255214009
"1713","rz242b",3785.52,0.0893112881631877
"1714","IDP1604",3785.56,0.000111167440489113
"1715","IDP101",3785.6,0.000196107905986231
"1716","AY107414",3787.57,2.54365158912639e-05
"1717","gpm83c",3789.03,0.00381935845356662
"1718","gpm5",3794.08,0.00757448872122979
"1719","gpm868",3795.5,0.000142954422618247
"1720","umc1",3795.82,7.74772757147213e-05
"1721","umc1355",3796.22,3.25252711984581e-05
"1722","isu45b",3797.02,0.0020991910522159
"1723","mmp108a",3799.32,0.00366297361222356
"1724","umc1870",3800.52,0.00178942267970905
"1725","gpm419",3801.52,0.000746116501635141
"1726","umc1429",3801.62,0.000213713979656083
"1727","gpm245",3802.35,0.000102545091461903
"1728","mmp191a",3803.1,0.00180168295671657
"1729","gpm38",3803.37,0.000222005168023842
"1730","isu61e",3803.72,2.22469213797538e-05
"1731","isu61c",3803.92,2.24253129643692e-06
"1732","php15024",3804.32,1.38065613708438e-06
"1733","mmp154a",3805.22,6.67375880336607e-06
"1734","ufg60",3806.22,8.20003132511182e-05
"1735","gtc102",3806.34,6.41046979119597e-05
"1736","AY107844",3806.35,0.0013035903813462
"1737","sdg129",3806.44,0.000363693841454293
"1738","hon106a",3807.69,3.56767294585891e-05
"1739","gpm177",3807.7,4.61909618385548e-05
"1740","AY104079",3807.94,8.34646149272533e-05
"1741","gpm753a",3809.43,0.000185706656292139
"1742","gpm803a",3809.59,0.000168745496389455
"1743","mmp58",3810.04,3.55233507960406e-05
"1744","IDP1470",3810.05,3.87834332494785e-05
"1745","bnlg1902",3812.55,2.71080472646901e-06
"1746","bnl4.36",3816.65,6.09133358198122e-08
"1747","gpm808",3817.2,6.12121631160534e-09
"1748","gpm218a",3818.56,1.21258467711272e-08
"1749","gpm498a",3818.75,6.83768568703336e-05
"1750","IDP2596",3822.44,0.0479520071995125
"1751","IDP1607b",3822.45,0.0352283376585724
"1752","umc40",3823.26,0.0288090524912136
"1753","umc2299",3825.06,0.0326700424480459
"1754","mmp60",3825.26,0.0200879802173798
"1755","umc1591",3829.16,0.206012462322129
"1756","umc2300",3830.26,0.136263563386116
"1757","umc2301a",3830.36,0.024114468809626
"1758","umc2302",3831.86,0.101524208956922
"1759","umc1060",3832.66,0.0908252665942988
"1760","umc1990",3833.96,0.0511361495949735
"1761","nfd108",3834.69,0.119121433003526
"1762","BE639933",3835.16,0.169566326307237
"1763","IDP207",3837.91,0.197776607446431
"1764","bnlg1208",3838.16,0.420194053939379
"1765","php20589",3838.76,0.255346576596899
"1766","IDP3949",3839.34,0.742785263146025
"1767","lim4",3839.36,0.651695585240193
"1768","gpm254",3840.06,0.796892979484803
"1769","gpm486b",3840.67,0.592844359815605
"1770","gpm621",3840.9,0.554222113557686
"1771","gpm321a",3841.69,0.700921712884158
"1772","gpm716e",3842.64,0.639012285507823
"1773","bnlg2323",3843.56,0.830098346555088
"1774","npi449a",3846.46,0.868612566554877
"1775","rz476b",3846.86,0.714815329005713
"1776","mmp19",3847.76,0.900060088504111
"1777","AY105205",3848.93,0.336540868104276
"1778","IDP2401",3851.44,0.292001963351692
"1779","AY110906",3851.56,0.319875745853396
"1780","IDP41",3852.54,0.823234004974738
"1781","AY105029",3853.06,0.752356904126266
"1782","mmp193",3853.07,0.582344688219467
"1783","csu302",3854.46,0.150217144465602
"1784","IDP285",3855.2,0.120989099322856
"1785","IDP1467",3860.38,0.00850012900275832
"1786","myb3",3873.96,0.00222089687213745
"1787","umc1221",3883.46,0.00223985148485306
"1788","csu308",3886.26,0.0200022115276829
"1789","IDP3885",3890.93,0.0204574424832558
"1790","incw1",3891.46,0.053072866868767
"1791","csu600",3892.06,0.0890648326450947
"1792","IDP1396",3892.21,0.0350160320018389
"1793","umc1966",3892.96,0.238366113968133
"1794","gpm253c",3895.04,0.158794958891364
"1795","gpm570",3895.6,0.186081386984593
"1796","gpm748a",3896.95,0.0593783567277015
"1797","umc1482",3898.86,0.485760771583947
"1798","bnl5.71a",3902.06,0.578246793602234
"1799","gpm891a",3902.11,0.712966212473281
"1800","mmc0081",3904.96,0.504110086121619
"1801","gpm590",3905.08,0.00407396801894822
"1802","nfe101",3905.36,0.0164051916172814
"1803","IDP2445",3906.25,0.0189748131027294
"1804","IDP51",3908.53,0.0117012426077432
"1805","umc1822",3911.66,0.0222196668239972
"1806","mmp47",3917.26,0.194924658124314
"1807","ufg18",3919.06,0.359879796829934
"1808","umc1264",3919.96,0.334013010542533
"1809","gpm427",3920.61,0.022359709299374
"1810","IDP458",3920.84,0.0188195984437884
"1811","IDP333",3922.74,0.115610402855245
"1812","umc2303",3923.86,0.00234903721937629
"1813","umc1155",3925.86,0.1619802212472
"1814","AY111089",3927.08,0.0773939788799355
"1815","csu173",3928.66,0.426340013955692
"1816","AY107329",3929.16,0.145983158105592
"1817","mmp90",3929.76,0.130984228103001
"1818","gte102",3931.13,0.0413927033478699
"1819","gpm26b",3932.11,0.147214486461341
"1820","gpm315c",3933.1,0.252553847401852
"1821","gpm742",3933.21,0.260647532741044
"1822","IDP2140",3936.27,0.221785470083309
"1823","IDP1655",3936.38,0.117665044623679
"1824","IDP1625",3936.39,0.0740437357434159
"1825","serk2",3943.37,0.033551043595076
"1826","IDP411",3944.27,0.0543588285074806
"1827","gpm922c",3948.32,0.00567209529749491
"1828","IDP211",3953.03,0.000978225809491695
"1829","gpm706d",3969.08,0.0794595163748638
"1830","mmp104",3972.47,0.00523530387179061
"1831","IDP2361",3978.1,0.0511432591013005
"1832","IDP163",3978.73,0.177282325542827
"1833","IDP290",3980.33,0.401466419869442
"1834","IDP335",3981.37,0.944292696556319
"1835","IDP237",3981.61,0.754395810644871
"1836","gpm839b",3983.31,0.345567029950885
"1837","gpm41",3983.66,0.0789378627518612
"1838","AY109938",3985.17,0.0490565360053953
"1839","gpm282",3991.83,0.860905733319466
"1840","umc2305",3994.77,0.0773907882611972
"1841","nfd104a",3998.39,0.00667235861495685
"1842","umc1752",4003.47,0.00133164833902799
"1843","umc1941",4007.67,0.0218640588727087
"1844","umc1524",4008.57,0.147335066949914
"1845","umc51a",4008.77,0.103347650172729
"1846","php20531",4009.27,0.308062114765798
"1847","npi458a",4014.77,0.000229154943587995
"1848","umc2306",4015.17,0.00276469946498958
"1849","bnlg609",4015.77,0.000255157466962141
"1850","gpm428a",4016.86,0.0680592770645272
"1851","IDP269",4017.62,0.0392461706499003
"1852","sdg117b",4020.2,0.0170890302459115
"1853","gpm363b",4020.21,0.40834389257111
"1854","IDP3847",4021.47,0.645107319918292
"1855","gpm139f",4024.55,1.33838291920263e-05
"1856","gpm893",4026.69,2.19738487405863e-08
"1857","gpm425c",4027.39,1.85896515436657e-06
"1858","IDP36",4031.35,0.1438879538315
"1859","mmp169",4031.38,0.28567764188852
"1860","gpm412",4033.45,0.0694082684631971
"1861","gln4",4043.78,0.592014003539328
"1862","npi442",4045.08,0.789821259434617
"1863","IDP89",4045.55,0.364971422283232
"1864","IDP233",4045.97,0.292669904246251
"1865","gpm938b",4047.64,0.59369456097498
"1866","IDP3821",4048.96,0.449988648225084
"1867","IDP2459",4049.87,0.431337386112582
"1868","IDP737",4053.47,0.439334206135906
"1869","gpm715b",4057.38,5.19550747895003e-05
"1870","gpm180a",4092.12,0.0361327069931721
"1871","gpm880a",4093.38,0.110110891891522
"1872","gpm778b",4101.92,0.515011787836802
"1873","bnlg1118",4105.48,0.166771099663212
